name,base_ingredient_1_name,base_ingredient_1_qty,base_ingredient_2_name,base_ingredient_2_qty,base_ingredient_3_name,base_ingredient_3_qty,base_ingredient_4_name,base_ingredient_4_qty,base_ingredient_5_name,base_ingredient_5_qty,base_ingredient_6_name,base_ingredient_6_qty,base_ingredient_7_name,base_ingredient_7_qty,base_ingredient_8_name,base_ingredient_8_qty,base_ingredient_9_name,base_ingredient_9_qty,base_ingredient_10_name,base_ingredient_10_qty,base_ingredient_11_name,base_ingredient_11_qty,base_ingredient_12_name,base_ingredient_12_qty,base_ingredient_13_name,base_ingredient_13_qty,base_ingredient_14_name,base_ingredient_14_qty,base_ingredient_15_name,base_ingredient_15_qty,base_ingredient_16_name,base_ingredient_16_qty,base_ingredient_17_name,base_ingredient_17_qty,base_ingredient_18_name,base_ingredient_18_qty,base_ingredient_19_name,base_ingredient_19_qty,base_ingredient_20_name,base_ingredient_20_qty,base_ingredient_21_name,base_ingredient_21_qty,base_ingredient_22_name,base_ingredient_22_qty,base_ingredient_23_name,base_ingredient_23_qty,base_ingredient_24_name,base_ingredient_24_qty,base_ingredient_25_name,base_ingredient_25_qty,base_ingredient_26_name,base_ingredient_26_qty,base_ingredient_27_name,base_ingredient_27_qty
Marauder Gladiator Handcovers of the Occultist,Marauder Occultist Seal,1.0,Azoth,50.0,Marauder Gladiator Handcovers of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Scrivener Leggings of the Brigand,Syndicate Brigand Seal,1.0,Azoth,50.0,Syndicate Scrivener Leggings of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Life Staff of the Sentry,Iron Guardsman's Insignia,10.0,Life Arcana,6.0,Leathers,4.0,Tier 5 Timber,8.0,Metals,5.0,Timeless Life Staff Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad's Great Axe,Orichalcum Ore,24300.0,Flux,1575.0,Wood,6480.0,Starmetal Ore,2700.0,Iron Ore,10800.0,Refining Materials Tier 5,1200.0,Masterwork Material Converter,60.0,Ironwood,4860.0,Sandpaper,315.0,Wyrdwood,540.0,Aged Wood,720.0,Green Wood,1440.0,Pattern: Dryad's Great Axe,1.0,Azoth,225.0,Iron Hide,3240.0,Refining Materials Tier 3,4200.0,Common Material Converter,210.0,Rawhide,1920.0,Thick Hide,360.0,,,,,,,,,,,,,,,,
Pattern: Swashbuckler Pants,Pattern: Swashbuckler Pants,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deepwarden's Battleguards,Tier 4 Metals,10.0,Leathers,6.0,Cloth,2.0,Corrupted Talisman,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carb Rations,Cooking Recipe,1.0,Yeast,5.0,Cooked Grain,20.0,Egg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obelisk Guard Ice Gauntlet,Metals,6.0,Sparkling Bone Dust,10.0,Water Arcana,1.0,Tier 3 Leather,12.0,Cloth,5.0,Vial of Ancient Mutagen,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Swashbuckler Shoes,Pattern: Swashbuckler Shoes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrine Temple Life Staff,Tier 3 Timber,12.0,Leathers,6.0,Coagulated Blood,10.0,Metals,5.0,Vial Of Ectoplasmic Mutagen,1.0,Life Arcana,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Keeper Life Staff,Putrid Bark,1.0,Leathers,6.0,Tier 5 Timber,12.0,Sticky Vines,10.0,Metals,5.0,Life Arcana,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Adept Gauntlets of the Occultist,Syndicate Occultist Seal,1.0,Syndicate Adept Gauntlets of the Barbarian,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint Mining Pick,Green Wood,1.0,Flint,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Robe Hat of the Sentry,Iron Guardsman's Insignia,10.0,Metals,1.0,Leathers,4.0,Timeless Cap Shard,1.0,Tier 5 Cloth,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insulated Pristine Topaz Ring,Precious Metals,1.0,Solvent,54.0,Air Mote,440.0,Flawed Topaz,60.0,Trinket Bands,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Lumen Footwear of the Cleric,Azoth,50.0,Covenant Lumen Footwear of the Priest,1.0,Covenant Cleric Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrysanthemum Standing Lantern,Ironwood,40.0,Sandpaper,35.0,Wyrdwood,60.0,Aged Wood,80.0,Green Wood,160.0,Fire Mote,1.0,Flux,105.0,Wood,420.0,Starmetal Ore,180.0,Iron Ore,720.0,Orichalcum Ore,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Gladiator Hat of the Occultist,Marauder Occultist Seal,1.0,Marauder Gladiator Hat of the Brigand,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier 3 Furs,Tier 3 Furs,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Rickety Bookcase,Refining Materials Tier 3,160.0,Common Material Converter,8.0,Wood,40.0,Green Wood,120.0,Iron Ore,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Gladiator Coat of the Brigand,Marauder Gladiator Coat of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Court Fascinator,Orichalcum Ore,1620.0,Flux,105.0,Wood,432.0,Starmetal Ore,180.0,Iron Ore,720.0,Refining Materials Tier 5,1080.0,Masterwork Material Converter,54.0,Wirefiber,17820.0,Cloth Weave,1155.0,Fibers,10560.0,Silk Threads,1980.0,Iron Hide,9720.0,Refining Materials Tier 3,12600.0,Common Material Converter,630.0,Rawhide,5760.0,Thick Hide,1080.0,Pattern: Court Fascinator,1.0,Azoth,225.0,,,,,,,,,,,,,,,,,,
Life Reagents,Life Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey,Honey,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pristine Pearl Earring of the Scholar,Pristine Pearl,1.0,Precious Metals,1.0,Trinket Hooks,1.0,Trinket Gem Settings,1.0,Linen Arcane Embroidery,10.0,Timeless Earring Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Shoes of the Ranger,Rough Leather Beaded Straps,10.0,Metals,1.0,Tier 5 Cloth,5.0,Timeless Shoes Shard,1.0,Leathers,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amber,Earth Mote,5.0,Flawed Amber,3.0,Solvent,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brilliant Ruby,Fire Mote,40.0,Solvent,10.0,Flawed Ruby,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Fur Gloves of the Soldier,Timeless Leather Gloves Shard,1.0,Iron Battle Medal,10.0,Metals,1.0,Cloth,2.0,Tier 5 Leather,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafoam Velvet Dining Chair,Flux,30.0,Wood,120.0,Starmetal Ore,60.0,Iron Ore,240.0,Wyrdwood,90.0,Sandpaper,45.0,Aged Wood,120.0,Green Wood,240.0,Refining Materials Tier 4,200.0,Advanced Material Converter,10.0,Oil,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood Dining Table,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceproof Pristine Aquamarine Ring of the Sentry,Iron Guardsman's Insignia,10.0,Timeless Ring Shard,1.0,Precious Metals,1.0,Trinket Bands,1.0,Solvent,54.0,Water Mote,440.0,Flawed Aquamarine,60.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Cabalist Boots of the Brigand,Syndicate Brigand Seal,1.0,Azoth,50.0,Syndicate Cabalist Boots of the Barbarian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Longsword of the Soldier,Refined Wood,2.0,Iron Battle Medal,10.0,Tier 5 Metals,10.0,Timeless Sword Shard,1.0,Leathers,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardworking Tall Bookcase,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope Manifest Work Order,Hope Manifest Work Order,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milk,Milk,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadewalker Robe of the Soldier,Iron Battle Medal,10.0,Metals,1.0,Timeless Robes Shard,1.0,Tier 5 Cloth,26.0,Leathers,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Cartridge,Iron Ore,16.0,Wood,10.0,Flint,2.0,Saltpeter,1.0,Fibers,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Commander Helm of the Barbarian,Marauder Commander Helm of the Barbarian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearl Earring,Pearl,1.0,Precious Metals,1.0,Trinket Hooks,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wood Longsword,Green Wood,1.0,Rawhide,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboreal Pristine Amber Earring of the Soldier,Iron Battle Medal,10.0,Precious Metals,1.0,Trinket Hooks,1.0,Solvent,54.0,Earth Mote,440.0,Flawed Amber,60.0,Trinket Gem Settings,1.0,Timeless Earring Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerful Fire Absorption Potion,Water,1.0,Spirit Reagents,1.0,Air Reagents,1.0,Tier 4 Protective Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Alchemist Headwear of the Barbarian,Azoth,50.0,Syndicate Alchemist Headwear of the Priest,1.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maple Stain,Refining Materials Tier 3,200.0,Common Material Converter,10.0,Oil,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Robe Pants of the Soldier,Iron Battle Medal,10.0,Timeless Pants Shard,1.0,Metals,1.0,Leathers,4.0,Tier 5 Cloth,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spectral Malachite Earring,Soul Mote,15.0,Solvent,4.0,Flawed Malachite,3.0,Precious Metals,1.0,Trinket Hooks,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purified Protective Wyrd Gloves,Wyrdwood Charms,12.0,Shambhala Cleansed Fibers,11.0,Protective Wyrd Work Order,1.0,Cragview Reinforced Weave,13.0,Transference Icon,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Cabalist Coat of the Barbarian,Syndicate Cabalist Coat of the Brigand,1.0,Azoth,50.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Chronicler Hat of the Barbarian,Syndicate Chronicler Hat of the Brigand,1.0,Azoth,50.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Cabalist Boots of the Cleric,Azoth,50.0,Syndicate Cabalist Boots of the Barbarian,1.0,Syndicate Cleric Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insulated Pristine Topaz Earring of the Scholar,Precious Metals,1.0,Trinket Hooks,1.0,Solvent,54.0,Air Mote,440.0,Flawed Topaz,60.0,Trinket Gem Settings,1.0,Linen Arcane Embroidery,10.0,Timeless Earring Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Temple Guard's Legguards,Pattern: Temple Guard's Legguards,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow's Nest,Rawhide,128.0,Refining Materials Tier 3,160.0,Common Material Converter,8.0,Flux,18.0,Wood,56.0,Iron Ore,168.0,Aged Wood,12.0,Sandpaper,3.0,Green Wood,24.0,Silver Ore,32.0,Gold Ore,20.0,Voidmetal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Excubitor Boots of the Occultist,Covenant Excubitor Boots of the Barbarian,1.0,Covenant Occultist Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboreal Brilliant Amber Amulet,Trinket Chains,1.0,Earth Mote,80.0,Flawed Amber,12.0,Solvent,12.0,Precious Metals,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Robe of the Sage,Metals,1.0,Timeless Robes Shard,1.0,Tier 5 Cloth,26.0,Leathers,8.0,Softwood Prayer Beads,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blight Seeds,Blight Seeds,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Chronicler Shoes of the Cleric,Syndicate Chronicler Shoes of the Brigand,1.0,Azoth,50.0,Syndicate Cleric Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beasthunter Footwraps of the Scholar,Metals,1.0,Cloth,2.0,Tier 5 Leather,6.0,Timeless Boots Shard,1.0,Linen Arcane Embroidery,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imbued Shrouded Intent Gloves,Shrouded Intent Work Order,1.0,Siphoned Twilight,11.0,Duskfall Dye,12.0,Layered Guardian Leather,13.0,Tenebrous Agent,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protective Resin,Protective Resin,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obelisk Pathfinder Pants,Sparkling Bone Dust,10.0,Tier 3 Leather,10.0,Cloth,6.0,Metals,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Alkahest,Water,1.0,Hyssop,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe of the Abyss,Ironwood,2120.0,Embossed Wrapping,1.0,Iron Hide,5320.0,Refining Materials Tier 5,500.0,Masterwork Material Converter,25.0,Refining Materials Tier 3,5600.0,Common Material Converter,280.0,Rawhide,2560.0,Thick Hide,480.0,Orichalcum Ore,7560.0,Flux,490.0,Wood,2016.0,Starmetal Ore,840.0,Iron Ore,3360.0,Broken Hatchet,1.0,Sandpaper,105.0,Wyrdwood,180.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,
Shadewalker Leggings,Metals,1.0,Leathers,4.0,Tier 5 Cloth,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearl,Pearl,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardwood Prayer Beads,Common Transmutation Catalyst,1.0,Softwood Prayer Beads,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Adept Shoes of the Occultist,Syndicate Occultist Seal,1.0,Azoth,50.0,Syndicate Adept Shoes of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Ravager Headwear of the Priest,Marauder Ravager Headwear of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siren Tuning Orb,Starmetal Chisel,1.0,Fancy Shell,5.0,Lodestone,1280.0,Sandpaper,625.0,Stone,6400.0,Refining Materials Tier 5,100.0,Masterwork Material Converter,5.0,Life Mote,10.0,Soul Mote,10.0,Death Mote,10.0,Fire Mote,10.0,Earth Mote,10.0,Water Mote,10.0,Air Mote,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahogany Small Bookcase,Refining Materials Tier 5,400.0,Masterwork Material Converter,20.0,Oil,8.0,Ironwood,280.0,Sandpaper,245.0,Wyrdwood,420.0,Aged Wood,560.0,Green Wood,1120.0,Flux,70.0,Wood,280.0,Starmetal Ore,120.0,Iron Ore,480.0,Orichalcum Ore,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Fur Pants of the Soldier,Iron Battle Medal,10.0,Metals,1.0,Timeless Leggings Shard,1.0,Tier 5 Leather,12.0,Cloth,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Heavy Breastplate of the Ranger,Rough Leather Beaded Straps,10.0,Tier 5 Metals,20.0,Cloth,7.0,Leathers,8.0,Timeless Breastplate Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad's Void Gauntlet,Orichalcum Ore,19440.0,Flux,1260.0,Wood,5184.0,Starmetal Ore,2160.0,Iron Ore,8640.0,Refining Materials Tier 5,1020.0,Masterwork Material Converter,51.0,Iron Hide,8100.0,Refining Materials Tier 3,10500.0,Common Material Converter,525.0,Rawhide,4800.0,Thick Hide,900.0,Pattern: Dryad's Void Gauntlet,1.0,Death Mote,1080.0,Azoth,225.0,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Templar Hat of the Barbarian,Covenant Templar Hat of the Brigand,1.0,Azoth,50.0,Covenant Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oak Large Bookcase,Flux,30.0,Wood,120.0,Starmetal Ore,60.0,Iron Ore,240.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,210.0,Sandpaper,105.0,Aged Wood,280.0,Green Wood,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recipe: Pure Crystal Lens,Recipe: Pure Crystal Lens,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerful Quartz Crystal,Small Quartz Crystal,60.0,Common Transmutation Catalyst,12.0,Greater Transmutation Catalyst,3.0,Grand Transmutation Catalyst,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Band,Flux,56.0,Wood,224.0,Starmetal Ore,96.0,Iron Ore,384.0,Orichalcum Ore,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reinforced Pristine Onyx Earring of the Ranger,Rough Leather Beaded Straps,10.0,Precious Metals,1.0,Trinket Hooks,1.0,Life Mote,440.0,Solvent,54.0,Flawed Onyx,60.0,Trinket Gem Settings,1.0,Timeless Earring Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Ravager Leggings of the Brigand,Marauder Brigand Seal,1.0,Marauder Ravager Leggings of the Priest,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jade Circular Curio Shelf,Flux,70.0,Wood,280.0,Starmetal Ore,120.0,Iron Ore,480.0,Orichalcum Ore,80.0,Ironwood,120.0,Sandpaper,105.0,Wyrdwood,180.0,Aged Wood,240.0,Green Wood,480.0,Refining Materials Tier 5,200.0,Masterwork Material Converter,10.0,Oil,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Commander Pants of the Barbarian,Marauder Barbarian Seal,1.0,Marauder Commander Pants of the Brigand,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fur-Lined Orichalcum Helm of the Sage,Tier 5 Metals,10.0,Leathers,4.0,Timeless Plate Helm Shard,1.0,Softwood Prayer Beads,10.0,Cloth,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Hinges,Work Order: Orichalcum Hinges,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Ta-Seti's Boots,Pattern: Ta-Seti's Boots,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt-stripped Small Table,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empowered Sapphire Ring,Precious Metals,1.0,Trinket Bands,1.0,Death Mote,15.0,Flawed Sapphire,3.0,Solvent,4.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pristine Pearl Amulet of the Sage,Pristine Pearl,1.0,Timeless Amulet Shard,1.0,Trinket Chains,1.0,Precious Metals,1.0,Softwood Prayer Beads,10.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well-polished Low Bookcase,Refining Materials Tier 5,400.0,Masterwork Material Converter,20.0,Oil,8.0,Flux,105.0,Wood,420.0,Starmetal Ore,180.0,Iron Ore,720.0,Orichalcum Ore,120.0,Ironwood,240.0,Sandpaper,210.0,Wyrdwood,360.0,Aged Wood,480.0,Green Wood,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azoth,Azoth,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Ancient Coating,Earth Reagents,1.0,Oil,1.0,Death Reagents,1.0,Tier 5 Offensive Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minor Arcana Crafting Trophy,Refining Materials Tier 3,200.0,Common Material Converter,10.0,Oil,4.0,Flux,20.0,Wood,80.0,Iron Ore,240.0,Earth Mote,25.0,Aged Wood,100.0,Sandpaper,25.0,Green Wood,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Work Order: Complex Arcane Reactor,Work Order: Complex Arcane Reactor,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Initiate Breastplate of the Occultist,Covenant Occultist Seal,1.0,Covenant Initiate Breastplate of the Barbarian,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elegant Party Spread,Elegant Party Spread,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Chisel,Orichalcum Chisel,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Shirt of the Ranger,Rough Leather Beaded Straps,10.0,Leathers,12.0,Metals,1.0,Timeless Robes Shard,1.0,Tier 5 Cloth,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Block,Stone,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flawed Emerald,Flawed Emerald,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Scrivener Legguards of the Brigand,Syndicate Brigand Seal,1.0,Syndicate Scrivener Legguards of the Barbarian,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Cabalist Boots of the Barbarian,Syndicate Cabalist Boots of the Barbarian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ancient Femur,Ancient Mandible,5.0,Common Transmutation Catalyst,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Life Staff,Life Arcana,6.0,Leathers,4.0,Tier 5 Timber,8.0,Metals,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Keeper Ice Gauntlet,Metals,6.0,Putrid Bark,1.0,Water Arcana,1.0,Sticky Vines,10.0,Cloth,5.0,Tier 5 Leather,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Ravager Handcovers of the Cleric,Marauder Ravager Handcovers of the Priest,1.0,Marauder Cleric Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brew Keg,Small Keg of Brew,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
